"raw_id","journey_uid","plate","truck_plate","sector_code","device_code","site","alert_type","type_alt","reason","message","occurred_at","created_at","recorded_at","alert_level","payload_json"
"32713","716180a2-90ed-46fb-83fa-5093fc8cf3d3","","RNB737","PUERTO_SAN_LORENZO_INGRESO_CAMIONES","SLZIngCamFrente","","","","","","","2026-05-17T16:00:44.340073-03:00","","","{}"
"32712","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T16:00:04.344359-03:00","","","{""plate"": ""ERMANN"", ""eventId"": ""RicPreIngInTr-29313"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""ERMANN""}"
"32711","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:59:04.188689-03:00","","","{""plate"": ""VUCA4"", ""eventId"": ""RicIngCamTrasera-29513"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""VUCA4""}"
"32710","db6a4179-e132-411f-8f2c-7799844d0840","","GZA009","RICARDONE_EGRESO_CAMIONES","RicEgrCamTraser","","","","","","","2026-05-17T15:58:59.520962-03:00","","","{}"
"32709","db6a4179-e132-411f-8f2c-7799844d0840","","GZA009","RICARDONE_EGRESO_CAMIONES","RicEgrCamTraser","","","","","","","2026-05-17T15:58:59.510914-03:00","","","{}"
"32708","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:57:59.344505-03:00","","","{""plate"": ""ERMANN"", ""eventId"": ""RicPreIngInTr-29305"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""ERMANN""}"
"32707","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:57:24.188617-03:00","","","{""plate"": ""805"", ""eventId"": ""RicIngCamTrasera-29505"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""805""}"
"32706","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:56:54.348536-03:00","","","{""plate"": ""OAJBU1"", ""eventId"": ""RicPreIngInTr-29297"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""OAJBU1""}"
"32705","39d18893-89a1-4ccf-8c47-86a720077636","","AE526BK","RICARDONE_PREINGRESO","RicPreIngInFr","","","","","","","2026-05-17T15:56:19.447749-03:00","","","{}"
"32704","39d18893-89a1-4ccf-8c47-86a720077636","","AE526BK","RICARDONE_PREINGRESO","RicPreIngInFr","","","","","","","2026-05-17T15:56:19.436627-03:00","","","{}"
"32703","d3414c20-4999-42f1-a439-8587710f7d62","","MTN55","RICARDONE_PREINGRESO","RicPreIngEgFr","","","","","","","2026-05-17T15:55:39.399552-03:00","","","{}"
"32702","d3414c20-4999-42f1-a439-8587710f7d62","","MTN55","RICARDONE_PREINGRESO","RicPreIngEgFr","","","","","","","2026-05-17T15:55:39.387984-03:00","","","{}"
"32701","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:55:39.346738-03:00","","","{""plate"": ""X0S5"", ""eventId"": ""RicPreIngInTr-29289"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""X0S5""}"
"32700","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:55:04.18642-03:00","","","{""plate"": ""HERMANN"", ""eventId"": ""RicIngCamTrasera-29481"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""HERMANN""}"
"32699","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:54:34.183954-03:00","","","{""plate"": ""OMBU"", ""eventId"": ""RicIngCamTrasera-29473"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""OMBU""}"
"32698","08687207-9fef-47f4-b7e4-e412349537fa","","EIW010","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:52:59.428222-03:00","","","{}"
"32697","08687207-9fef-47f4-b7e4-e412349537fa","","EIW010","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:52:59.421288-03:00","","","{}"
"32696","f9154d30-ffae-415c-927f-d9a5be24c56a","","GJU077","RICARDONE_CALADA","RicCal03","","","","","","","2026-05-17T15:52:50.048647-03:00","","","{}"
"32695","","","","RICARDONE_VOLCABLE","RicVolcable2","","","","","","","2026-05-17T15:52:19.472182-03:00","","","{""plate"": ""L24"", ""eventId"": ""RicVolcable2-1585"", ""deviceCode"": ""RicVolcable2"", ""normalizedPlate"": ""L24""}"
"32694","34f9a257-4b4c-49d2-b010-4afcf185c255","","AD019PL","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:52:14.404593-03:00","","","{}"
"32693","34f9a257-4b4c-49d2-b010-4afcf185c255","","AD019PL","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:52:14.39683-03:00","","","{}"
"32692","61c32667-d0ce-412e-be74-7cf723b681fb","","MPN858","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","","","","","","","2026-05-17T15:52:09.444192-03:00","","","{}"
"32691","32027556-bd98-4586-b7e0-54a42cff3e2d","","HJI453","RICARDONE_CALADA","RicCal04","","","","","","","2026-05-17T15:51:18.611891-03:00","","","{}"
"32690","","","","RICARDONE_EGRESO_CAMIONES","RicEgrCamTraser","","","","","","","2026-05-17T15:50:39.439016-03:00","","","{""plate"": ""3Z7040"", ""eventId"": ""RicEgrCamTraser-13689"", ""deviceCode"": ""RicEgrCamTraser"", ""normalizedPlate"": ""3Z7040""}"
"32689","c9e42409-b82a-46b5-b75c-1d0a3ffd74ec","","PJN296","RICARDONE_CALADA","RicCal06","","","","","","","2026-05-17T15:49:16.078485-03:00","","","{}"
"32688","e8e9b4af-967a-47f2-b6a4-33546241ceba","","AB132NQ","RICARDONE_CALADA","RicCal03","","","","","","","2026-05-17T15:48:30.186338-03:00","","","{}"
"32687","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:47:49.187505-03:00","","","{""plate"": ""AF026H026HW"", ""eventId"": ""RicIngCamTrasera-29441"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""AF026H026HW""}"
"32686","2eb40c2a-2d61-4898-8b93-871666d01da9","","PES636","RICARDONE_CALADA","RicCal05","","","","","","","2026-05-17T15:47:46.140803-03:00","","","{}"
"32685","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:46:44.344803-03:00","","","{""plate"": ""OLAYBRU"", ""eventId"": ""RicPreIngInTr-29249"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""OLAYBRU""}"
"32684","","","","RICARDONE_CALADA","RicCal04","","","","","","","2026-05-17T15:46:38.695494-03:00","","","{""plate"": ""IVJ6ZK"", ""eventId"": ""RicCal04-5385"", ""deviceCode"": ""RicCal04"", ""normalizedPlate"": ""IVJ6ZK""}"
"32683","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:46:09.347114-03:00","","","{""plate"": ""O41BU"", ""eventId"": ""RicPreIngInTr-29241"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""O41BU""}"
"32682","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:45:29.344751-03:00","","","{""plate"": ""EDMAM"", ""eventId"": ""RicPreIngInTr-29233"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""EDMAM""}"
"32681","e1d11f82-4a57-4aad-822d-496e7ca6fd13","","AH532JN","RICARDONE_CALADA","RicCal05","","","","","","","2026-05-17T15:45:06.162575-03:00","","","{}"
"32680","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:44:34.186292-03:00","","","{""plate"": ""1R5S"", ""eventId"": ""RicIngCamTrasera-29425"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""1R5S""}"
"32679","740fcb51-38dc-4c82-aebe-b2ab3ab4497b","","FCE913","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","","","","","","","2026-05-17T15:44:29.405306-03:00","","","{}"
"32678","9005db46-2c6e-48b9-ad6b-60e142571c51","","MPN147","RICARDONE_CALADA","RicCal03","","","","","","","2026-05-17T15:44:20.264076-03:00","","","{}"
"32677","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:44:09.184119-03:00","","","{""plate"": ""OMBU"", ""eventId"": ""RicIngCamTrasera-29417"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""OMBU""}"
"32676","a2ed661d-f1c3-433c-b56c-19cfc067d6d9","","AG477SM","RICARDONE_CALADA","RicCal04","","","","","","","2026-05-17T15:42:03.847203-03:00","","","{}"
"32675","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:41:49.17766-03:00","","","{""plate"": ""CO333"", ""eventId"": ""RicIngCamTrasera-29409"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""CO333""}"
"32674","6c927eec-6da9-4249-a151-3797cf3c1deb","","HOK792","RICARDONE_CALADA","RicCal03","","","","","","","2026-05-17T15:40:50.366647-03:00","","","{}"
"32673","2bd81bb7-71e1-43d9-b585-fc600ddaa4e4","","AH097PP","RICARDONE_CALADA","RicCal06","","","","","","","2026-05-17T15:39:01.299454-03:00","","","{}"
"32672","7a7bc60b-7404-4921-bb3a-11a3ce2727bc","","LTT141","RICARDONE_VOLCABLE","RicVolcable2","","","","","","","2026-05-17T15:38:49.533602-03:00","","","{}"
"32671","7a7bc60b-7404-4921-bb3a-11a3ce2727bc","","LTT141","RICARDONE_VOLCABLE","RicVolcable2","","","","","","","2026-05-17T15:38:49.525977-03:00","","","{}"
"32670","d549c016-f486-4285-be83-52700ced2f6c","","AB974GF","RICARDONE_CALADA","RicCal05","","","","","","","2026-05-17T15:37:56.341278-03:00","","","{}"
"32669","a5ee5e30-49d3-4aa2-89ce-b263620d8ec8","","AE202WY","RICARDONE_CALADA","RicCal03","","","","","","","2026-05-17T15:37:30.456966-03:00","","","{}"
"32668","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:37:19.340878-03:00","","","{""plate"": ""ERMANN"", ""eventId"": ""RicPreIngInTr-29217"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""ERMANN""}"
"32667","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:34:09.174544-03:00","","","{""plate"": ""HERMANN"", ""eventId"": ""RicIngCamTrasera-29401"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""HERMANN""}"
"32666","0a811a75-4908-4e32-ba0a-7f49eedbf640","","RNB737","RICARDONE_CALADA","RicCal03","","","","","","","2026-05-17T15:31:15.610072-03:00","","","{}"
"32665","8ebb8d80-d233-49ad-a9d6-20447a674ce2","","RVV565","RICARDONE_CALADA","RicCal04","","","","","","","2026-05-17T15:31:14.100202-03:00","","","{}"
"32664","8ebb8d80-d233-49ad-a9d6-20447a674ce2","","RVV565","RICARDONE_CALADA","RicCal04","","","","","","","2026-05-17T15:31:14.086526-03:00","","","{}"
"32663","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:27:39.343754-03:00","","","{""plate"": ""FRMAN"", ""eventId"": ""RicPreIngInTr-29209"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""FRMAN""}"
"32662","","","","RICARDONE_VOLCABLE","RicVolcable1","","","","","","","2026-05-17T15:27:24.47352-03:00","","","{""plate"": ""IVEC0"", ""eventId"": ""RicVolcable1-1329"", ""deviceCode"": ""RicVolcable1"", ""normalizedPlate"": ""IVEC0""}"
"32661","","","","RICARDONE_VOLCABLE","RicVolcable2","","","","","","","2026-05-17T15:26:29.465902-03:00","","","{""plate"": ""AVEC0"", ""eventId"": ""RicVolcable2-1569"", ""deviceCode"": ""RicVolcable2"", ""normalizedPlate"": ""AVEC0""}"
"32660","2853dedc-8130-4faf-9c70-d5baa0a6c62a","","IOW019","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:25:49.373667-03:00","","","{""eventId"": ""RicPreIngInTr-29193"", ""deviceCode"": ""RicPreIngInTr"", ""expectedTrailerId"": 5702, ""observedTrailerId"": 5703, ""expectedTrailerPlate"": null, ""observedTrailerPlate"": ""CQF341""}"
"32659","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:23:54.339595-03:00","","","{""plate"": ""ERMAN"", ""eventId"": ""RicPreIngInTr-29185"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""ERMAN""}"
"32658","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:23:24.173357-03:00","","","{""plate"": ""HERMAN"", ""eventId"": ""RicIngCamTrasera-29393"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""HERMAN""}"
"32657","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:22:59.177897-03:00","","","{""plate"": ""JJJ"", ""eventId"": ""RicIngCamTrasera-29377"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""JJJ""}"
"32656","bf4be81c-4107-4173-a65f-31b660865906","","SMR215","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","","","","","","","2026-05-17T15:22:49.412578-03:00","","","{}"
"32655","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:21:34.177122-03:00","","","{""plate"": ""ERMANN"", ""eventId"": ""RicIngCamTrasera-29369"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""ERMANN""}"
"32654","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:20:34.344519-03:00","","","{""plate"": ""E0J7"", ""eventId"": ""RicPreIngInTr-29169"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""E0J7""}"
"32653","f9fa48ce-de99-4954-9d1f-cc7b349d5ab0","","GCE095","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:19:54.410073-03:00","","","{}"
"32652","f9fa48ce-de99-4954-9d1f-cc7b349d5ab0","","GCE095","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:19:54.403549-03:00","","","{}"
"32651","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:18:29.336645-03:00","","","{""plate"": ""ERMANN"", ""eventId"": ""RicPreIngInTr-29153"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""ERMANN""}"
"32650","","","","RICARDONE_PREINGRESO","RicPreIngEgFr","","","","","","","2026-05-17T15:18:29.308699-03:00","","","{""plate"": ""B0RG"", ""eventId"": ""RicPreIngEgFr-2169"", ""deviceCode"": ""RicPreIngEgFr"", ""normalizedPlate"": ""B0RG""}"
"32649","6c2eb1a0-fdf0-4126-a30a-a011ea1a63ef","","AH262KV","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:17:44.382562-03:00","","","{}"
"32648","6c2eb1a0-fdf0-4126-a30a-a011ea1a63ef","","AH262KV","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:17:44.37886-03:00","","","{}"
"32647","313a5f14-a5d2-4fda-a891-feeb380a11a4","","ELF132","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:16:14.4097-03:00","","","{}"
"32646","313a5f14-a5d2-4fda-a891-feeb380a11a4","","ELF132","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:16:14.39892-03:00","","","{}"
"32645","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:12:59.17754-03:00","","","{""plate"": ""ORD"", ""eventId"": ""RicIngCamTrasera-29329"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""ORD""}"
"32644","98eb6108-623d-4315-ae38-54e64f91c773","","ATL824","RICARDONE_VOLCABLE","RicVolcable2","","","","","","","2026-05-17T15:12:34.546368-03:00","","","{}"
"32643","98eb6108-623d-4315-ae38-54e64f91c773","","ATL824","RICARDONE_VOLCABLE","RicVolcable2","","","","","","","2026-05-17T15:12:34.53824-03:00","","","{}"
"32642","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:09:34.341487-03:00","","","{""plate"": ""OW1B6"", ""eventId"": ""RicPreIngInTr-29113"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""OW1B6""}"
"32641","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:07:04.175218-03:00","","","{""plate"": ""OMTENEGR0"", ""eventId"": ""RicIngCamTrasera-29321"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""OMTENEGR0""}"
"32640","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:06:39.174246-03:00","","","{""plate"": ""H124"", ""eventId"": ""RicIngCamTrasera-29305"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""H124""}"
"32639","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T15:06:19.17082-03:00","","","{""plate"": ""OMBU"", ""eventId"": ""RicIngCamTrasera-29297"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""OMBU""}"
"32638","cc3a9c8b-9b91-4f0b-89de-c2c50a9d4cef","","AE514BN","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:04:54.412892-03:00","","","{}"
"32637","cc3a9c8b-9b91-4f0b-89de-c2c50a9d4cef","","AE514BN","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:04:54.406981-03:00","","","{}"
"32636","cd2fb6a3-228e-4c11-968d-8087ed4f7cab","","FZZ563","PUERTO_SAN_LORENZO_INGRESO_CAMIONES","SLZIngCamFrente","","","","","","","2026-05-17T15:04:44.311188-03:00","","","{}"
"32635","9d409050-13ca-458b-852a-76844c57ba58","","AI129MB","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:03:04.552462-03:00","","","{}"
"32634","9d409050-13ca-458b-852a-76844c57ba58","","AI129MB","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:03:04.500357-03:00","","","{}"
"32633","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T15:01:59.343393-03:00","","","{""plate"": ""ERMAN"", ""eventId"": ""RicPreIngInTr-29081"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""ERMAN""}"
"32632","","","","RICARDONE_VOLCABLE","RicVolcable2","","","","","","","2026-05-17T15:00:24.467685-03:00","","","{""plate"": ""TA008"", ""eventId"": ""RicVolcable2-1553"", ""deviceCode"": ""RicVolcable2"", ""normalizedPlate"": ""TA008""}"
"32631","888ec8e0-b51e-4b4a-83a2-2a7d1a3a7bb1","","AH549BH","RICARDONE_INGRESO_CAMIONES","RicIngCamFrente","","","","","","","2026-05-17T14:59:04.412188-03:00","","","{}"
"32630","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T14:58:49.165674-03:00","","","{""plate"": ""HERMANN"", ""eventId"": ""RicIngCamTrasera-29265"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""HERMANN""}"
"32629","2f67286f-2ace-4cd8-8095-a6af9251aec1","","AF062XT","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:57:09.412961-03:00","","","{}"
"32628","2f67286f-2ace-4cd8-8095-a6af9251aec1","","AF062XT","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:57:09.40474-03:00","","","{}"
"32627","627ace47-8918-4206-a588-2d9ec1b64b3e","","HEO909","RICARDONE_EGRESO_CAMIONES","RicEgrCamTraser","","","","","","","2026-05-17T14:56:29.499714-03:00","","","{}"
"32626","627ace47-8918-4206-a588-2d9ec1b64b3e","","HEO909","RICARDONE_EGRESO_CAMIONES","RicEgrCamTraser","","","","","","","2026-05-17T14:56:29.490949-03:00","","","{}"
"32625","89cea2e2-fff1-4416-8f2c-3e68247c1ecc","","AE065LC","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:56:24.412039-03:00","","","{}"
"32624","89cea2e2-fff1-4416-8f2c-3e68247c1ecc","","AE065LC","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:56:24.406202-03:00","","","{}"
"32623","4cefca20-d74e-4d8a-8fd8-25ba27923141","","AB299XI","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:55:39.42313-03:00","","","{}"
"32622","4cefca20-d74e-4d8a-8fd8-25ba27923141","","AB299XI","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:55:39.41316-03:00","","","{}"
"32621","","","","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:54:14.33567-03:00","","","{""plate"": ""P05"", ""eventId"": ""RicPreIngInTr-29049"", ""deviceCode"": ""RicPreIngInTr"", ""normalizedPlate"": ""P05""}"
"32620","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T14:52:09.171294-03:00","","","{""plate"": ""GT055"", ""eventId"": ""RicIngCamTrasera-29241"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""GT055""}"
"32619","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T14:52:04.170993-03:00","","","{""plate"": ""X90"", ""eventId"": ""RicIngCamTrasera-29233"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""X90""}"
"32618","","","","RICARDONE_VOLCABLE","RicVolcable1","","","","","","","2026-05-17T14:50:44.474155-03:00","","","{""plate"": ""AVWC"", ""eventId"": ""RicVolcable1-1321"", ""deviceCode"": ""RicVolcable1"", ""normalizedPlate"": ""AVWC""}"
"32617","c01b5f91-ab3a-42c2-90b7-dd9a52ee00e0","","AC488KP","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:50:34.409779-03:00","","","{}"
"32616","c01b5f91-ab3a-42c2-90b7-dd9a52ee00e0","","AC488KP","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:50:34.403289-03:00","","","{}"
"32615","","","","RICARDONE_VOLCABLE","RicVolcable2","","","","","","","2026-05-17T14:49:54.461625-03:00","","","{""plate"": ""AR412"", ""eventId"": ""RicVolcable2-1545"", ""deviceCode"": ""RicVolcable2"", ""normalizedPlate"": ""AR412""}"
"32614","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T14:49:34.165577-03:00","","","{""plate"": ""G69"", ""eventId"": ""RicIngCamTrasera-29217"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""G69""}"
"32613","","","","RICARDONE_INGRESO_CAMIONES","RicIngCamTrasera","","","","","","","2026-05-17T14:46:49.166398-03:00","","","{""plate"": ""ERMAN"", ""eventId"": ""RicIngCamTrasera-29201"", ""deviceCode"": ""RicIngCamTrasera"", ""normalizedPlate"": ""ERMAN""}"
"32612","729c0563-ec9c-41a5-92db-867e44978bab","","AH529NK","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:45:29.428367-03:00","","","{}"
"32611","729c0563-ec9c-41a5-92db-867e44978bab","","AH529NK","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:45:29.416201-03:00","","","{}"
"32610","","","","RICARDONE_CELDA_16","RicC16Descarga1","","","","","","","2026-05-17T14:44:00.73394-03:00","","","{""plate"": ""MI13H"", ""eventId"": ""RicC16Descarga1-6937"", ""deviceCode"": ""RicC16Descarga1"", ""normalizedPlate"": ""MI13H""}"
"32609","","","","RICARDONE_BALANZA","RicB2Egreso","","","","","","","2026-05-17T14:43:14.444675-03:00","","","{""plate"": ""GI097"", ""eventId"": ""RicB2Egreso-19193"", ""deviceCode"": ""RicB2Egreso"", ""normalizedPlate"": ""GI097""}"
"32608","1a91a731-893b-446a-95f0-2f9fc8326d54","","LLD959","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:40:09.400265-03:00","","","{}"
"32607","1a91a731-893b-446a-95f0-2f9fc8326d54","","LLD959","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:40:09.394114-03:00","","","{}"
"32606","4840e780-a0d5-42b0-938f-6689c5376c58","","DSJ519","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:39:19.41989-03:00","","","{}"
"32605","4840e780-a0d5-42b0-938f-6689c5376c58","","DSJ519","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:39:19.415297-03:00","","","{}"
"32604","","","","RICARDONE_CELDA_16","RicC16Descarga2","","","","","","","2026-05-17T14:39:15.151722-03:00","","","{""plate"": ""AD224A"", ""eventId"": ""RicC16Descarga2-20417"", ""deviceCode"": ""RicC16Descarga2"", ""normalizedPlate"": ""AD224A""}"
"32603","33cd6b39-503a-417e-97d7-6b814c6f5c58","","EEW783","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:38:39.408929-03:00","","","{}"
"32602","33cd6b39-503a-417e-97d7-6b814c6f5c58","","EEW783","RICARDONE_PREINGRESO","RicPreIngInTr","","","","","","","2026-05-17T14:38:39.398379-03:00","","","{}"
"32601","d637b3fb-ef36-452e-991b-5206c45943d8","","CPY28","RICARDONE_CELDA_16","RicC16Descarga2","","","","","","","2026-05-17T14:37:50.225682-03:00","","","{}"
"32600","d637b3fb-ef36-452e-991b-5206c45943d8","","CPY28","RICARDONE_CELDA_16","RicC16Descarga2","","","","","","","2026-05-17T14:37:50.220985-03:00","","","{}"
"32599","","","","RICARDONE_CELDA_16","RicC16Descarga1","","","","","","","2026-05-17T14:37:10.735077-03:00","","","{""plate"": ""IU036"", ""eventId"": ""RicC16Descarga1-6929"", ""deviceCode"": ""RicC16Descarga1"", ""normalizedPlate"": ""IU036""}"
"32598","34573589-5224-4051-82fb-a77c7aa675f4","","ULU993","RICARDONE_PREINGRESO","RicPreIngInFr","","","","","","","2026-05-17T14:36:09.404572-03:00","","","{}"
"32597","34573589-5224-4051-82fb-a77c7aa675f4","","ULU993","RICARDONE_PREINGRESO","RicPreIngInFr","","","","","","","2026-05-17T14:36:09.399367-03:00","","","{}"
"32596","","","","RICARDONE_VOLCABLE","RicVolcable1","","","","","","","2026-05-17T14:34:19.473091-03:00","","","{""plate"": ""TD11U"", ""eventId"": ""RicVolcable1-1313"", ""deviceCode"": ""RicVolcable1"", ""normalizedPlate"": ""TD11U""}"
"32595","6a36861c-b9eb-474a-8e9a-81f8fde17cae","","SQC823","RICARDONE_PREINGRESO","RicPreIngInFr","","","","","","","2026-05-17T14:33:24.393762-03:00","","","{}"
"32594","6a36861c-b9eb-474a-8e9a-81f8fde17cae","","SQC823","RICARDONE_PREINGRESO","RicPreIngInFr","","","","","","","2026-05-17T14:33:24.389328-03:00","","","{}"
