external_operation_id,source_file,source_date,plate_normalized,product_normalized,producto_original,platform_normalized,plataforma_original,planta_normalized,movement_type,mov,movement_type_detail,external_ingreso_at,external_calado_at,external_salida_at,contrato,comprob,cp_remito,ctg,cupo,kgs_neto,matched_journey_uids,matched_journey_count,truckflow_first_seen_at,truckflow_last_seen_at,truckflow_duration_min,truckflow_circuit_codes,truckflow_circuit_labels,truckflow_executive_statuses,truckflow_valid_details,truckflow_observed_sequence_combined,truckflow_coverage_percent_avg,truckflow_has_strong_point_any,resolved_product,resolved_platform,resolved_circuit_family,resolved_executive_circuit_code,resolved_operational_point,resolved_plant_hint,resolution_source,match_quality,route_quality,analysis_ready_for_scatter,analysis_ready_for_full_route_kpi,analysis_warning,evidence_count,no_truckflow_reason,diagnostic_detail,possible_duplicate_assignment,external_sl_balanza_entrada_at,external_sl_balanza_salida_at,tiempos_entre_pasos_match,tiempos_entre_pasos_source_file,sl_balanza_fuente,observaciones,observacion_calidad,ingreso_id
COMPROB_000404033570,MovimientosPorContrato_20260629.xlsx,2026-06-29,AH907TC,FUEL-OIL,FUEL-OIL,,,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T17:04:00,,2026-06-29T20:27:00,888703,000404033570,000200134215,0,,24820,,0,,,0,,,,,,0,false,FUEL-OIL,,,,,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14440955
CTG_30033226517,MovimientosPorContrato_20260629.xlsx,2026-06-29,FAF492,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,ACEITE PTO,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T18:11:00,2026-06-29T18:31:00,2026-06-29T20:33:00,11525,000404033571,0130000040327,30033226517,,29540,,0,,,0,,,,,,0,false,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,LIQUIDO,SL2,ACEITE_PTO,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,14440987
CTG_10233209393,MovimientosPorContrato_20260629.xlsx,2026-06-29,JRE457,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T15:39:00,2026-06-29T17:50:00,2026-06-29T20:35:00,2000655,000404033572,0000100004941,10233209393,VIC204616290626,29360,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440915
CTG_10133198061,MovimientosPorContrato_20260629.xlsx,2026-06-29,AA745JF,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T15:19:00,2026-06-29T17:38:00,2026-06-29T20:36:00,2000662,000404033573,0000100018437,10133198061,VIC680521290626,36880,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON PTO 2026, FAZON PTO 2026",,14440906
CTG_30033226835,MovimientosPorContrato_20260629.xlsx,2026-06-29,JUP399,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,ACEITE PTO,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T18:19:00,2026-06-29T18:36:00,2026-06-29T20:39:00,11525,000404033574,0130000040328,30033226835,,29740,,0,,,0,,,,,,0,false,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,LIQUIDO,SL2,ACEITE_PTO,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,14440989
COMPROB_000400418988,MovimientosPorContrato_20260629.xlsx,2026-06-29,MWH059,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,ACEITE_OSL,ACEITE OSL,TERMINAL_EMBARQUE,EGRESO,E,E,2026-06-29T07:30:00,,2026-06-29T20:40:00,95849,000400418988,,0,,29840,,0,,,0,,,,,,0,false,ACEITE GIRASOL REFINADO,ACEITE_OSL,LIQUIDO,SL1,ACEITE_OSL,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14440687
COMPROB_000404033575,MovimientosPorContrato_20260629.xlsx,2026-06-29,MWH059,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,,,TERMINAL_EMBARQUE,INGRESO,IA,IA,2026-06-29T20:40:00,,2026-06-29T20:40:00,95855,000404033575,0000400418988,0,,29840,,0,,,0,,,,,,0,false,ACEITE GIRASOL REFINADO,,LIQUIDO,SL3,,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"RECIBO GENERADO AUTOMATICAMENTE, CORRESPONDE A REMITO 000400418988",,14441046
CTG_10133177503,MovimientosPorContrato_20260629.xlsx,2026-06-29,AE793NM,MAIZ,MAIZ,CELDA_171_-_CENTRO,CELDA 171 - CENTRO,AVELLANEDA,INGRESO,I,I,2026-06-29T04:39:00,2026-06-29T09:10:00,2026-06-29T20:40:00,95611,000200430864,0000000002499,10133177503,VAV612983290626,34480,,0,,,0,,,,,,0,false,MAIZ,CELDA_171_-_CENTRO,CELDA16,R1,CELDA_171_-_CENTRO,AVELLANEDA,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14440638
CTG_10233197454,MovimientosPorContrato_20260629.xlsx,2026-06-29,AE027UB,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T12:32:00,2026-06-29T14:02:00,2026-06-29T20:45:00,2000655,000404033576,0000000001061,10233197454,VIC567417290626,28780,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440827
CTG_10133187604,MovimientosPorContrato_20260629.xlsx,2026-06-29,LVP919,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T15:39:00,2026-06-29T17:53:00,2026-06-29T20:46:00,2000655,000404033577,0000000000438,10133187604,VIC460888280626,30520,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440916
CTG_10233210912,MovimientosPorContrato_20260629.xlsx,2026-06-29,SIK433,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T12:17:00,2026-06-29T13:43:00,2026-06-29T20:48:00,2000655,000404033578,0000100006914,10233210912,VIC835203290626,31140,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440820
CTG_10133189048,MovimientosPorContrato_20260629.xlsx,2026-06-29,AH656RW,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T15:33:00,2026-06-29T17:46:00,2026-06-29T20:57:00,2000655,000404033579,0000000000423,10133189048,VIC124515290626,36220,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440912
CTG_10233210126,MovimientosPorContrato_20260629.xlsx,2026-06-29,AB369WR,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T13:01:00,2026-06-29T14:11:00,2026-06-29T20:58:00,2000655,000404033580,0000100025477,10233210126,VIC607204290626,29780,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440837
COMPROB_000400418989,MovimientosPorContrato_20260629.xlsx,2026-06-29,DQQ926,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,ACEITE_OSL,ACEITE OSL,TERMINAL_EMBARQUE,EGRESO,E,E,2026-06-29T10:54:00,,2026-06-29T21:02:00,95849,000400418989,,0,,29960,,0,,,0,,,,,,0,false,ACEITE GIRASOL REFINADO,ACEITE_OSL,LIQUIDO,SL1,ACEITE_OSL,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14440784
COMPROB_000404033581,MovimientosPorContrato_20260629.xlsx,2026-06-29,DQQ926,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,,,TERMINAL_EMBARQUE,INGRESO,IA,IA,2026-06-29T21:02:00,,2026-06-29T21:02:00,95855,000404033581,0000400418989,0,,29960,,0,,,0,,,,,,0,false,ACEITE GIRASOL REFINADO,,LIQUIDO,SL3,,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"RECIBO GENERADO AUTOMATICAMENTE, CORRESPONDE A REMITO 000400418989",,14441055
CTG_10233205324,MovimientosPorContrato_20260629.xlsx,2026-06-29,OIH490,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T15:34:00,2026-06-29T17:48:00,2026-06-29T21:06:00,2000655,000404033582,0006100006003,10233205324,VIC455101290626,31120,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440913
COMPROB_000404033583,MovimientosPorContrato_20260629.xlsx,2026-06-29,AH907TE,FUEL-OIL,FUEL-OIL,,,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T17:48:00,,2026-06-29T21:07:00,888703,000404033583,000200134223,0,,26100,,0,,,0,,,,,,0,false,FUEL-OIL,,,,,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|MISSING_PLATFORM|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14440974
CTG_10233213312,MovimientosPorContrato_20260629.xlsx,2026-06-29,HME741,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T15:07:00,2026-06-29T15:21:00,2026-06-29T21:08:00,2000655,000404033584,0000000003071,10233213312,VIC405517290626,30460,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440902
CTG_10233212032,MovimientosPorContrato_20260629.xlsx,2026-06-29,LGU321,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T15:54:00,2026-06-29T20:09:00,2026-06-29T21:09:00,2000662,000404033585,0000100017596,10233212032,VIC771492290626,35540,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON PTO 2026, FAZON PTO 2026",,14440926
CTG_10233210243,MovimientosPorContrato_20260629.xlsx,2026-06-29,AI083JC,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T15:41:00,2026-06-29T17:55:00,2026-06-29T21:12:00,2000662,000404033586,0000100017594,10233210243,VIC705570290626,30660,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON PTO 2026, FAZON PTO 2026",,14440917
CTG_10233208248,MovimientosPorContrato_20260629.xlsx,2026-06-29,EKH246,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T16:01:00,2026-06-29T20:10:00,2026-06-29T21:15:00,2000655,000404033587,0000500010666,10233208248,VIC594061290626,29740,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440927
CTG_10133191520,MovimientosPorContrato_20260629.xlsx,2026-06-29,AC871CO,MAIZ,MAIZ,CELDA_171_-_CENTRO,CELDA 171 - CENTRO,AVELLANEDA,INGRESO,I,I,2026-06-29T09:00:00,2026-06-29T10:02:00,2026-06-29T21:18:00,95611,000200430865,0000000004761,10133191520,VAV693014290626,37000,,0,,,0,,,,,,0,false,MAIZ,CELDA_171_-_CENTRO,CELDA16,R1,CELDA_171_-_CENTRO,AVELLANEDA,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14440731
CTG_10133185291,MovimientosPorContrato_20260629.xlsx,2026-06-29,AB816AM,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T14:48:00,2026-06-29T15:16:00,2026-06-29T21:20:00,2000655,000404033588,0000000000422,10133185291,VIC077917290626,31320,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440898
CTG_10233213976,MovimientosPorContrato_20260629.xlsx,2026-06-29,AH314QJ,SOJA,SOJA,VOLCABLE_PTO_5,VOLCABLE PTO 5,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T16:13:00,2026-06-29T20:15:00,2026-06-29T21:21:00,2000652,000404033589,0000000003877,10233213976,VIC828911290626,29440,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_5,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440931
COMPROB_000400418990,MovimientosPorContrato_20260629.xlsx,2026-06-29,LGZ704,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,ACEITE_OSL,ACEITE OSL,TERMINAL_EMBARQUE,EGRESO,E,E,2026-06-29T10:03:00,,2026-06-29T21:23:00,95849,000400418990,,0,,28680,,0,,,0,,,,,,0,false,ACEITE GIRASOL REFINADO,ACEITE_OSL,LIQUIDO,SL1,ACEITE_OSL,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,,,14440759
COMPROB_000404033590,MovimientosPorContrato_20260629.xlsx,2026-06-29,LGZ704,ACEITE GIRASOL REFINADO,ACEITE GIRASOL REFINADO,,,TERMINAL_EMBARQUE,INGRESO,IA,IA,2026-06-29T21:23:00,,2026-06-29T21:23:00,95855,000404033590,0000400418990,0,,28680,,0,,,0,,,,,,0,false,ACEITE GIRASOL REFINADO,,LIQUIDO,SL3,,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"RECIBO GENERADO AUTOMATICAMENTE, CORRESPONDE A REMITO 000400418990",,14441062
CTG_30033230469,MovimientosPorContrato_20260629.xlsx,2026-06-29,AKJ611,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,ACEITE PTO,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T19:34:00,2026-06-29T19:51:00,2026-06-29T21:24:00,11525,000404033591,0130000040335,30033230469,,28980,,0,,,0,,,,,,0,false,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,LIQUIDO,SL2,ACEITE_PTO,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,14441015
CTG_30033229831,MovimientosPorContrato_20260629.xlsx,2026-06-29,UUU110,ACEITE GIRASOL PARA REFINAR,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,ACEITE PTO,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T19:17:00,2026-06-29T19:39:00,2026-06-29T21:30:00,11525,000404033592,0130000040333,30033229831,,27900,,0,,,0,,,,,,0,false,ACEITE GIRASOL PARA REFINAR,ACEITE_PTO,LIQUIDO,SL2,ACEITE_PTO,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON RENOVA/BUNGE, FAZON RENOVA/BUNGE",,14441009
CTG_10233212411,MovimientosPorContrato_20260629.xlsx,2026-06-29,AB178UY,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T16:18:00,2026-06-29T20:18:00,2026-06-29T21:32:00,2000655,000404033593,0000000006633,10233212411,VIC430711290626,30180,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440933
CTG_10133180953,MovimientosPorContrato_20260629.xlsx,2026-06-29,AB058QV,SOJA,SOJA,VOLCABLE_PTO_2,VOLCABLE PTO 2,TERMINAL_EMBARQUE,INGRESO,I,I,2026-06-29T16:23:00,2026-06-29T20:23:00,2026-06-29T21:38:00,2000655,000404033594,0000000000777,10133180953,VIC186297290626,30040,,0,,,0,,,,,,0,false,SOJA,VOLCABLE_PTO_2,SAN_LORENZO_VOLCABLE,R7,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,EXCEL_PLATFORM_PRODUCT,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,false,false,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,0,NO_TRUCKFLOW_EXACT_PLATE_MATCH,plate_not_in_any_journey,false,,,,,,"FAZON 2026, FAZON 2026",,14440935
