external_operation_id,journey_uid,plate_normalized,product_normalized,platform_normalized,resolved_circuit_family,resolved_operational_point,segment_order_global,segment_order_journey,segment_name,segment_from,segment_to,segment_start_time,segment_end_time,segment_duration_min,segment_plant,segment_leg,truckflow_circuit_code,resolved_executive_circuit_code,truckflow_executive_status,truckflow_valid_detail,match_quality,route_quality,analysis_ready_for_scatter,analysis_warning,external_ingreso_at,external_salida_at,external_calado_at
CTG_10233169621,,AE847RN,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-28T21:51:00,2026-06-29T00:01:00,130,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-28T21:51:00,2026-06-29T00:01:00,2026-06-28T22:57:00
CTG_10233183742,,RDV273,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-28T22:01:00,2026-06-29T01:09:00,188,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-28T22:01:00,2026-06-29T01:09:00,2026-06-28T23:02:00
CTG_10233167091,,ERI209,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-28T22:08:00,2026-06-29T01:55:00,227,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-28T22:08:00,2026-06-29T01:55:00,2026-06-28T23:05:00
CTG_10233176778,,FKJ492,GIRASOL,VOLCABLE_2,VOLCABLE,VOLCABLE_2,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-28T22:39:00,2026-06-29T02:04:00,205,RIC,RIC,R6,R6,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-28T22:39:00,2026-06-29T02:04:00,2026-06-28T23:09:00
CTG_10233178017,,KSB500,GIRASOL,VOLCABLE_2,VOLCABLE,VOLCABLE_2,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-28T22:39:00,2026-06-29T02:29:00,230,RIC,RIC,R6,R6,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-28T22:39:00,2026-06-29T02:29:00,2026-06-28T23:11:00
CTG_10233163108,,NAM468,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-28T22:12:00,2026-06-29T02:45:00,273,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-28T22:12:00,2026-06-29T02:45:00,2026-06-28T23:07:00
CTG_10233189371,,OKR140,GIRASOL,VOLCABLE_2,VOLCABLE,VOLCABLE_2,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-28T23:43:00,2026-06-29T03:09:00,206,RIC,RIC,R6,R6,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-28T23:43:00,2026-06-29T03:09:00,2026-06-29T00:11:00
CTG_10233187188,,CIF907,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-28T23:44:00,2026-06-29T03:39:00,235,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-28T23:44:00,2026-06-29T03:39:00,2026-06-29T00:14:00
CTG_10233167730,,EJE537,GIRASOL,VOLCABLE_2,VOLCABLE,VOLCABLE_2,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-28T23:47:00,2026-06-29T03:50:00,243,RIC,RIC,R6,R6,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-28T23:47:00,2026-06-29T03:50:00,2026-06-29T00:16:00
CTG_10233166849,,HOE586,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T00:14:00,2026-06-29T04:32:00,258,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T00:14:00,2026-06-29T04:32:00,2026-06-29T01:03:00
CTG_10233171080,,EWL252,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T00:12:00,2026-06-29T05:11:00,299,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T00:12:00,2026-06-29T05:11:00,2026-06-29T01:02:00
CTG_10133189921,,GCG666,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T01:39:00,2026-06-29T06:13:00,274,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T01:39:00,2026-06-29T06:13:00,2026-06-29T04:58:00
CTG_10133189858,,AE174UO,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T01:40:00,2026-06-29T07:36:00,356,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T01:40:00,2026-06-29T07:36:00,2026-06-29T05:00:00
CTG_10133189689,,HMU554,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T01:41:00,2026-06-29T08:36:00,415,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T01:41:00,2026-06-29T08:36:00,2026-06-29T05:02:00
CTG_10233188475,,JJD948,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T02:20:00,2026-06-29T09:23:00,423,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T02:20:00,2026-06-29T09:23:00,2026-06-29T05:04:00
CTG_10233190276,,PKP366,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T02:27:00,2026-06-29T10:10:00,463,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T02:27:00,2026-06-29T10:10:00,2026-06-29T05:06:00
CTG_10133179564,,AI211ER,GIRASOL,VOLCABLE_2,VOLCABLE,VOLCABLE_2,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T07:21:00,2026-06-29T12:12:00,291,RIC,RIC,R6,R6,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T07:21:00,2026-06-29T12:12:00,2026-06-29T08:41:00
CTG_10233185571,,DOM294,GIRASOL,VOLCABLE_2,VOLCABLE,VOLCABLE_2,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T08:16:00,2026-06-29T12:39:00,263,RIC,RIC,R6,R6,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T08:16:00,2026-06-29T12:39:00,2026-06-29T08:42:00
CTG_10133191111,,AE322PM,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T06:11:00,2026-06-29T12:51:00,400,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T06:11:00,2026-06-29T12:51:00,2026-06-29T08:38:00
CTG_10233180926,,AH355HT,GIRASOL,VOLCABLE_2,VOLCABLE,VOLCABLE_2,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T08:35:00,2026-06-29T13:24:00,289,RIC,RIC,R6,R6,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T08:35:00,2026-06-29T13:24:00,2026-06-29T08:46:00
CTG_10133189920,,AG172CU,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T08:56:00,2026-06-29T13:38:00,282,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T08:56:00,2026-06-29T13:38:00,2026-06-29T10:05:00
CTG_10133189702,,AH770XS,GIRASOL,VOLCABLE_2,VOLCABLE,VOLCABLE_2,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T08:57:00,2026-06-29T14:02:00,305,RIC,RIC,R6,R6,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T08:57:00,2026-06-29T14:02:00,2026-06-29T10:07:00
CTG_10233204567,,GGA752,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T09:23:00,2026-06-29T14:06:00,283,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T09:23:00,2026-06-29T14:06:00,2026-06-29T10:09:00
CTG_10133191086,,AA777EQ,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T09:58:00,2026-06-29T14:17:00,259,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T09:58:00,2026-06-29T14:17:00,2026-06-29T10:17:00
CTG_10233176959,,AA234NG,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T15:15:00,2026-06-29T17:53:00,158,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T15:15:00,2026-06-29T17:53:00,2026-06-29T16:57:00
CTG_10133202087,,EVQ156,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T13:53:00,2026-06-29T18:28:00,275,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T13:53:00,2026-06-29T18:28:00,2026-06-29T17:01:00
CTG_10233228798,,GAS911,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T19:07:00,2026-06-30T00:36:00,329,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T19:07:00,2026-06-30T00:36:00,2026-06-29T23:33:00
CTG_10233229018,,RJS888,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T22:19:00,2026-06-30T01:09:00,170,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T22:19:00,2026-06-30T01:09:00,2026-06-29T23:34:00
CTG_10133223175,,UZY860,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T22:28:00,2026-06-30T01:35:00,187,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T22:28:00,2026-06-30T01:35:00,2026-06-29T23:38:00
CTG_10233215147,,AA004UC,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T22:31:00,2026-06-30T01:55:00,204,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T22:31:00,2026-06-30T01:55:00,2026-06-29T23:42:00
CTG_10233214992,,ISX147,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T22:32:00,2026-06-30T02:24:00,232,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T22:32:00,2026-06-30T02:24:00,2026-06-29T23:45:00
CTG_10233217888,,NGE658,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T23:08:00,2026-06-30T02:57:00,229,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T23:08:00,2026-06-30T02:57:00,2026-06-29T23:47:00
CTG_10233233450,,CCT712,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-29T23:37:00,2026-06-30T04:20:00,283,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-29T23:37:00,2026-06-30T04:20:00,2026-06-30T00:04:00
CTG_10233219627,,PPC620,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T00:39:00,2026-06-30T06:32:00,353,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T00:39:00,2026-06-30T06:32:00,2026-06-30T05:11:00
CTG_10233232096,,FMU968,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T01:12:00,2026-06-30T07:24:00,372,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T01:12:00,2026-06-30T07:24:00,2026-06-30T05:13:00
CTG_10233233875,,EQM498,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T02:12:00,2026-06-30T07:56:00,344,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T02:12:00,2026-06-30T07:56:00,2026-06-30T05:14:00
CTG_10233222538,,UQA472,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T01:05:00,2026-06-30T08:32:00,447,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T01:05:00,2026-06-30T08:32:00,2026-06-30T05:18:00
CTG_10233226404,,FHC341,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T07:22:00,2026-06-30T10:02:00,160,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T07:22:00,2026-06-30T10:02:00,2026-06-30T09:18:00
CTG_10133228846,,AI211ER,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T07:55:00,2026-06-30T10:42:00,167,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T07:55:00,2026-06-30T10:42:00,2026-06-30T09:20:00
CTG_10233224838,,AE356VT,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T08:30:00,2026-06-30T11:13:00,163,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T08:30:00,2026-06-30T11:13:00,2026-06-30T09:22:00
CTG_10133235381,,EVQ156,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T14:46:00,2026-06-30T20:52:00,366,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T14:46:00,2026-06-30T20:52:00,2026-06-30T19:49:00
CTG_10233244393,,AB114CN,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T22:10:00,2026-07-01T00:03:00,113,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T22:10:00,2026-07-01T00:03:00,2026-06-30T22:40:00
CTG_10233239514,,HCT170,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T22:11:00,2026-07-01T00:47:00,156,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T22:11:00,2026-07-01T00:47:00,2026-06-30T22:46:00
CTG_10233240766,,FSS628,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-06-30T22:27:00,2026-07-01T01:22:00,175,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-06-30T22:27:00,2026-07-01T01:22:00,2026-06-30T23:26:00
CTG_10133246442,,GFE112,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-07-01T01:14:00,2026-07-01T06:27:00,313,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-07-01T01:14:00,2026-07-01T06:27:00,2026-07-01T04:59:00
CTG_10133248096,,OMJ593,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-07-01T01:11:00,2026-07-01T07:22:00,371,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-07-01T01:11:00,2026-07-01T07:22:00,2026-07-01T05:01:00
CTG_10133261526,,AE950IJ,GIRASOL,VOLCABLE_1,VOLCABLE,VOLCABLE_1,1,0,ingreso → balanza egreso,INGRESO,BALANZA_EGRESO,2026-07-01T01:51:00,2026-07-01T07:47:00,356,RIC,RIC,R5,R5,,DEDUCIDO_INFERRED_ROLLUP,NO_TRUCKFLOW_EVIDENCE,ROUTE_UNKNOWN,true,NO_CAMERA_EVIDENCE_FOUND|NO_MEASURABLE_SEGMENTS|NO_CAMERA_EVIDENCE_FOUND,2026-07-01T01:51:00,2026-07-01T07:47:00,2026-07-01T05:03:00
